id_estudiante,carrera,semestre,promedio,asistencia,participacion,asignaturas_desaprobadas,acceso_virtual,socioeconomico
4515,Educación,9,10.79,98.84,baja,2,3,bajo
4516,Contabilidad,5,12.03,91.53,baja,1,3,bajo
4517,Contabilidad,3,11.58,51.59,media,5,5,bajo
4518,Administración,3,10.42,82.59,alta,3,5,bajo
4519,Contabilidad,3,12.8,74.78,baja,2,0,alto
4520,Administración,6,12.48,96.89,media,5,2,medio
4521,Educación,4,11.79,95.11,baja,0,7,bajo
4522,Educación,8,11.26,99.4,baja,5,5,alto
4523,Ingeniería,5,13.58,93.1,baja,3,0,alto
4524,Educación,1,10.62,77.34,alta,0,5,medio
4525,Administración,9,10.99,85.75,baja,5,4,medio
4526,Contabilidad,1,13.19,98.23,baja,4,6,alto
4527,Ingeniería,6,14.53,78.91,alta,1,3,bajo
4528,Administración,1,14.3,92.0,baja,0,4,bajo
4529,Contabilidad,3,11.35,97.11,baja,2,3,medio
4530,Ingeniería,10,8.84,78.53,alta,4,2,alto
4531,Educación,5,11.28,57.96,media,3,6,bajo
4532,Administración,10,12.18,57.78,baja,2,1,alto
4533,Contabilidad,7,9.21,55.77,media,3,2,alto
4534,Ingeniería,10,11.23,73.82,media,4,3,bajo
4535,Ingeniería,8,15.02,74.01,media,2,1,bajo
4536,Educación,9,12.37,80.87,alta,0,7,bajo
4537,Contabilidad,6,10.65,74.14,alta,5,1,medio
4538,Educación,9,12.07,98.65,baja,2,7,medio
4539,Educación,8,12.21,64.57,media,1,2,alto
4540,Contabilidad,9,11.07,93.69,alta,0,4,bajo
4541,Contabilidad,10,13.93,55.02,alta,1,2,bajo
4542,Contabilidad,4,7.43,80.1,media,2,3,alto
4543,Administración,9,13.18,82.42,alta,2,6,bajo
4544,Contabilidad,7,10.57,88.61,media,3,4,bajo
4545,Ingeniería,5,14.61,75.15,alta,2,3,bajo
4546,Educación,5,8.81,59.86,media,0,7,medio
4547,Administración,1,14.35,68.45,alta,1,5,alto
4548,Contabilidad,2,10.03,63.61,alta,5,5,bajo
4549,Administración,10,12.8,70.96,alta,5,6,medio
4550,Contabilidad,3,10.84,76.5,alta,4,4,medio
4551,Administración,8,14.82,81.25,media,1,0,alto
4552,Educación,6,11.52,92.26,baja,5,4,bajo
4553,Educación,10,10.19,95.5,baja,5,0,medio
4554,Ingeniería,5,15.5,73.13,alta,3,3,medio
4555,Ingeniería,1,11.3,54.43,baja,4,2,alto
4556,Contabilidad,9,13.3,89.85,alta,5,3,medio
4557,Educación,3,14.35,73.86,baja,5,2,bajo
4558,Administración,3,9.8,77.32,alta,4,5,medio
4559,Administración,2,13.05,79.79,baja,2,0,medio
4560,Administración,4,13.39,83.39,baja,5,2,bajo
4561,Ingeniería,2,8.13,94.51,alta,3,7,medio
4562,Administración,9,12.81,97.61,baja,3,3,alto
4563,Ingeniería,10,11.12,97.01,alta,2,3,medio
4564,Ingeniería,7,16.05,90.47,baja,5,3,alto
4565,Contabilidad,8,14.17,94.46,media,0,6,alto
4566,Administración,3,13.1,52.48,media,2,4,bajo
4567,Administración,6,6.9,92.46,media,3,3,alto
4568,Educación,10,13.11,53.61,alta,4,4,medio
4569,Contabilidad,6,10.1,87.31,alta,0,1,bajo
4570,Educación,1,14.18,58.47,alta,5,0,alto
4571,Contabilidad,6,11.6,68.01,media,3,1,alto
4572,Administración,3,10.7,59.21,baja,3,1,alto
4573,Ingeniería,3,10.91,72.17,alta,2,4,medio
4574,Ingeniería,3,11.07,70.59,media,1,4,medio
4575,Ingeniería,10,8.63,52.4,alta,3,6,alto
4576,Ingeniería,10,8.96,91.52,alta,1,7,bajo
4577,Ingeniería,8,11.16,92.71,baja,0,0,medio
4578,Educación,5,15.89,89.38,alta,4,0,bajo
4579,Contabilidad,4,13.79,92.38,alta,1,5,medio
4580,Administración,9,14.01,87.54,baja,1,0,bajo
4581,Educación,9,14.99,96.87,alta,1,7,bajo
4582,Contabilidad,1,12.7,78.82,alta,1,6,alto
4583,Ingeniería,2,10.86,79.13,baja,1,3,alto
4584,Contabilidad,8,10.97,93.0,alta,0,3,alto
4585,Contabilidad,5,9.94,67.47,alta,5,6,alto
4586,Ingeniería,7,14.03,52.5,media,5,0,bajo
4587,Ingeniería,1,9.66,87.49,baja,3,4,alto
4588,Ingeniería,10,17.23,62.73,media,4,1,medio
4589,Administración,5,9.74,73.71,baja,3,0,alto
4590,Ingeniería,3,15.06,62.02,alta,0,5,alto
4591,Administración,10,15.07,91.35,media,0,0,medio
4592,Ingeniería,2,13.56,97.91,media,1,1,alto
4593,Administración,2,16.05,52.75,media,0,2,alto
4594,Contabilidad,9,11.51,61.67,media,0,0,alto
4595,Educación,4,12.32,59.48,baja,1,0,medio
4596,Contabilidad,4,12.56,83.66,alta,0,3,medio
4597,Contabilidad,7,13.48,71.43,alta,0,1,alto
4598,Ingeniería,10,7.45,72.81,media,0,5,medio
4599,Administración,10,11.73,57.85,alta,2,7,bajo
4600,Educación,2,14.15,70.74,alta,5,0,medio
4601,Ingeniería,3,11.07,65.16,baja,3,5,alto
4602,Ingeniería,3,16.9,80.56,alta,2,0,medio
4603,Ingeniería,6,12.32,60.86,alta,3,2,alto
4604,Contabilidad,3,13.29,80.74,alta,1,1,bajo
4605,Administración,5,15.88,68.89,alta,1,0,bajo
4606,Administración,4,12.32,67.31,media,5,2,alto
4607,Educación,3,15.84,65.28,baja,3,0,medio
4608,Administración,8,13.46,83.69,baja,3,4,bajo
4609,Administración,10,13.46,78.12,baja,5,2,alto
4610,Ingeniería,3,9.78,92.59,alta,4,5,alto
4611,Ingeniería,6,14.77,62.08,media,3,7,bajo
4612,Contabilidad,7,10.48,52.01,baja,3,7,alto
4613,Ingeniería,7,11.53,59.1,media,1,6,bajo
4614,Ingeniería,2,15.15,67.17,baja,1,4,bajo
4615,Ingeniería,3,11.08,58.98,media,0,7,medio
4616,Ingeniería,10,12.87,54.18,alta,0,6,alto
4617,Contabilidad,10,11.87,72.27,alta,1,7,bajo
4618,Ingeniería,4,11.95,83.85,baja,0,0,bajo
4619,Educación,7,11.63,87.58,baja,2,2,medio
4620,Educación,2,9.41,69.94,baja,2,1,bajo
4621,Educación,3,13.36,73.9,alta,5,6,medio
4622,Educación,7,13.59,87.77,alta,0,6,bajo
4623,Ingeniería,7,10.55,67.64,baja,0,7,alto
4624,Educación,10,10.89,89.24,baja,3,7,alto
4625,Ingeniería,3,14.28,98.37,alta,3,5,alto
4626,Contabilidad,1,11.34,94.02,baja,2,7,medio
4627,Educación,3,12.23,72.68,baja,5,3,alto
4628,Administración,5,9.8,78.98,baja,2,7,medio
4629,Educación,7,11.84,85.82,alta,3,0,medio
4630,Educación,4,9.81,67.47,alta,3,2,medio
4631,Ingeniería,1,10.49,89.96,media,5,7,bajo
4632,Educación,6,10.09,71.85,media,3,4,medio
4633,Administración,2,14.16,92.34,media,0,2,bajo
4634,Ingeniería,3,8.68,62.74,media,1,1,medio
4635,Ingeniería,4,12.67,50.57,baja,2,2,medio
4636,Contabilidad,6,11.44,81.63,alta,4,4,bajo
4637,Contabilidad,6,15.49,72.59,alta,5,0,bajo
4638,Educación,7,13.95,52.99,media,3,5,alto
4639,Contabilidad,5,8.9,74.38,baja,0,4,alto
4640,Contabilidad,7,10.6,58.43,alta,2,5,bajo
4641,Contabilidad,2,11.97,81.49,alta,3,5,alto
4642,Ingeniería,1,10.6,72.25,baja,0,4,bajo
4643,Ingeniería,10,14.27,58.56,baja,2,4,bajo
4644,Ingeniería,8,12.42,70.6,media,2,3,alto
4645,Contabilidad,1,11.52,61.64,media,4,7,bajo
4646,Ingeniería,2,14.45,82.65,baja,4,5,bajo
4647,Contabilidad,10,9.06,64.76,alta,2,0,alto
4648,Ingeniería,6,11.34,91.1,baja,0,7,medio
4649,Ingeniería,1,12.62,50.71,baja,3,7,medio
4650,Administración,10,11.65,70.17,alta,5,7,bajo
4651,Educación,3,4.24,80.85,alta,3,3,alto
4652,Contabilidad,7,12.85,51.13,media,2,5,alto
4653,Administración,8,13.26,60.79,baja,3,2,medio
4654,Ingeniería,4,9.47,66.37,media,4,0,bajo
4655,Contabilidad,3,6.54,51.09,baja,3,0,medio
4656,Ingeniería,1,10.31,77.33,baja,1,7,medio
4657,Educación,9,11.49,81.54,alta,4,5,bajo
4658,Administración,10,11.72,61.38,baja,4,2,bajo
4659,Educación,6,7.08,77.17,baja,2,2,bajo
4660,Administración,6,12.51,99.96,alta,2,4,bajo
4661,Ingeniería,9,14.57,94.35,alta,3,5,bajo
4662,Educación,1,14.39,52.93,alta,3,5,bajo
4663,Educación,6,15.05,56.39,baja,2,0,bajo
4664,Ingeniería,5,8.97,74.72,alta,0,6,alto
4665,Educación,6,14.2,62.26,baja,3,1,alto
4666,Contabilidad,8,9.67,54.05,media,0,7,medio
4667,Administración,5,13.97,62.73,alta,4,5,medio
4668,Administración,2,10.16,53.06,media,5,4,alto
4669,Administración,2,12.88,76.5,media,5,0,alto
4670,Contabilidad,10,15.84,74.51,alta,1,7,bajo
4671,Administración,5,14.33,50.32,alta,0,2,medio
4672,Ingeniería,3,9.69,74.13,baja,3,2,alto
4673,Educación,10,9.15,75.99,alta,5,7,bajo
4674,Contabilidad,3,13.94,80.29,media,2,1,alto
4675,Administración,8,15.3,98.5,media,2,0,medio
4676,Ingeniería,7,13.07,99.13,media,1,3,alto
4677,Educación,1,10.72,76.35,baja,1,4,alto
4678,Educación,5,12.1,92.26,baja,4,0,medio
4679,Contabilidad,9,13.08,54.26,alta,0,3,alto
4680,Contabilidad,4,11.78,76.56,alta,1,2,medio
4681,Contabilidad,1,9.7,83.95,alta,4,2,bajo
4682,Ingeniería,8,14.66,78.24,media,4,3,bajo
4683,Ingeniería,5,16.7,61.54,media,4,3,alto
4684,Contabilidad,2,15.57,53.13,media,5,1,bajo
4685,Administración,1,6.57,69.33,alta,5,7,medio
4686,Educación,3,14.89,82.38,alta,3,0,medio
4687,Educación,9,13.45,99.59,media,1,2,alto
4688,Ingeniería,1,10.36,61.83,alta,5,4,bajo
4689,Educación,4,7.09,95.89,baja,2,2,medio
4690,Administración,8,11.72,53.41,alta,4,0,medio
4691,Educación,8,12.91,96.55,media,2,7,alto
4692,Ingeniería,10,9.23,91.62,alta,3,3,bajo
4693,Ingeniería,8,15.08,51.05,baja,0,1,medio
4694,Administración,10,15.02,64.91,media,3,6,alto
4695,Administración,8,13.17,52.55,alta,3,7,alto
4696,Educación,4,8.57,99.78,alta,1,2,medio
4697,Educación,8,11.34,71.39,alta,4,7,medio
4698,Ingeniería,9,13.81,83.11,alta,3,1,alto
4699,Administración,7,13.64,61.71,baja,4,7,bajo
4700,Administración,2,10.25,96.69,alta,2,3,alto
4701,Administración,9,10.62,63.71,alta,0,5,bajo
4702,Educación,8,10.19,63.01,media,0,0,medio
4703,Administración,5,11.29,65.73,baja,2,2,medio
4704,Ingeniería,3,10.78,73.12,media,1,0,medio
4705,Ingeniería,7,10.33,50.93,baja,2,4,alto
4706,Educación,2,11.66,79.89,alta,5,0,bajo
4707,Contabilidad,3,12.1,51.58,baja,2,6,alto
4708,Educación,9,14.72,76.96,media,5,5,alto
4709,Contabilidad,4,7.55,72.89,alta,1,3,alto
4710,Administración,4,15.05,62.13,media,1,3,bajo
4711,Educación,3,10.13,66.49,media,3,4,bajo
4712,Ingeniería,5,16.65,85.28,baja,4,6,medio
4713,Administración,3,13.68,50.48,alta,0,0,alto
4714,Ingeniería,9,13.37,65.83,media,1,5,bajo
4715,Administración,3,11.74,84.01,media,5,3,alto
4716,Educación,2,17.16,57.61,baja,1,3,medio
4717,Contabilidad,5,11.92,78.02,media,3,3,medio
4718,Administración,6,15.78,58.45,alta,3,3,alto
4719,Contabilidad,1,10.56,57.74,alta,4,1,medio
4720,Administración,6,13.79,88.61,baja,1,6,bajo
4721,Ingeniería,10,16.75,63.33,media,1,2,bajo
4722,Ingeniería,3,9.88,68.79,baja,3,1,bajo
4723,Administración,4,13.23,86.5,baja,2,3,bajo
4724,Contabilidad,6,10.23,58.98,media,4,6,medio
4725,Educación,8,13.07,76.59,alta,1,5,bajo
4726,Educación,9,16.73,95.89,baja,0,0,medio
4727,Ingeniería,6,9.67,77.69,alta,0,1,medio
4728,Educación,7,12.39,52.44,alta,5,7,alto
4729,Ingeniería,5,9.91,79.48,media,3,7,medio
4730,Educación,9,11.68,54.51,media,5,7,alto
4731,Administración,4,13.55,64.11,alta,0,4,medio
4732,Ingeniería,10,11.25,92.48,alta,3,2,bajo
4733,Ingeniería,6,15.93,50.55,alta,2,7,alto
4734,Administración,5,13.21,53.85,baja,3,0,medio
4735,Ingeniería,1,8.69,68.17,alta,1,1,medio
4736,Educación,5,12.8,99.97,baja,0,2,alto
4737,Educación,5,15.65,64.59,media,1,6,alto
4738,Ingeniería,9,13.36,57.86,media,0,5,bajo
4739,Educación,1,12.65,77.47,alta,0,6,bajo
4740,Contabilidad,5,11.26,75.96,media,3,1,medio
4741,Ingeniería,7,11.76,72.48,alta,4,4,medio
4742,Administración,6,12.03,97.33,baja,0,3,medio
4743,Contabilidad,6,5.89,64.01,alta,0,4,medio
4744,Ingeniería,7,13.16,64.67,media,5,3,alto
4745,Administración,6,14.49,57.01,alta,4,2,alto
4746,Educación,5,10.13,84.86,media,1,1,medio
4747,Administración,10,12.58,66.07,baja,0,1,medio
4748,Contabilidad,5,12.88,90.14,media,3,4,bajo
4749,Educación,9,14.03,98.59,media,4,0,medio
4750,Ingeniería,8,12.03,52.18,media,4,2,bajo
4751,Educación,10,13.35,99.66,media,5,5,bajo
4752,Ingeniería,4,9.1,62.71,media,0,3,medio
4753,Ingeniería,4,9.46,71.01,media,1,6,alto
4754,Administración,10,13.08,88.89,alta,1,2,bajo
4755,Administración,5,11.43,83.27,baja,2,6,bajo
4756,Administración,3,8.05,88.92,alta,2,5,medio
4757,Contabilidad,8,12.87,73.32,baja,3,4,alto
4758,Contabilidad,7,8.81,95.8,alta,5,5,bajo
4759,Administración,5,18.76,89.5,baja,0,7,medio
4760,Contabilidad,10,6.56,65.46,baja,1,1,alto
4761,Educación,3,12.13,97.42,alta,2,3,alto
4762,Educación,5,9.21,98.05,alta,0,3,alto
4763,Contabilidad,3,14.29,70.75,baja,5,7,bajo
4764,Contabilidad,10,10.99,82.6,media,0,5,alto
4765,Educación,5,14.53,90.74,baja,1,3,bajo
4766,Ingeniería,1,13.92,90.87,media,0,3,medio
4767,Educación,6,9.33,50.71,baja,4,2,alto
4768,Educación,10,10.18,81.45,media,2,2,bajo
4769,Contabilidad,4,11.14,98.68,alta,3,5,alto
4770,Educación,4,11.83,61.57,alta,2,6,bajo
4771,Contabilidad,8,11.51,89.78,media,0,6,medio
4772,Contabilidad,2,13.82,76.71,media,4,4,bajo
4773,Administración,4,12.58,61.07,media,2,5,medio
4774,Educación,2,10.47,52.55,media,1,5,alto
4775,Ingeniería,1,9.72,88.0,alta,4,6,bajo
4776,Administración,10,9.96,65.82,baja,5,1,medio
4777,Contabilidad,3,12.82,68.78,alta,2,5,alto
4778,Contabilidad,8,11.52,74.26,baja,0,5,medio
4779,Ingeniería,6,17.2,75.36,alta,1,1,alto
4780,Contabilidad,7,12.0,60.31,media,0,2,medio
4781,Educación,2,12.47,83.53,alta,5,4,bajo
4782,Administración,6,7.5,84.63,alta,0,6,medio
4783,Contabilidad,8,8.65,57.12,media,5,0,alto
4784,Contabilidad,8,9.2,76.65,media,1,5,medio
4785,Ingeniería,4,10.67,80.46,alta,4,7,medio
4786,Educación,6,8.29,59.31,alta,2,5,bajo
4787,Contabilidad,5,9.11,94.72,baja,4,5,alto
4788,Ingeniería,9,13.66,74.14,baja,5,3,alto
4789,Contabilidad,8,9.85,55.75,alta,1,5,medio
4790,Ingeniería,2,11.9,66.72,baja,5,1,alto
4791,Ingeniería,7,13.48,73.85,media,2,3,alto
4792,Educación,7,14.37,50.51,alta,1,1,alto
4793,Contabilidad,1,12.73,51.6,alta,3,5,bajo
4794,Educación,1,12.88,52.78,baja,3,0,bajo
4795,Ingeniería,4,14.44,76.91,alta,4,6,bajo
4796,Administración,5,13.04,66.8,alta,1,5,alto
4797,Contabilidad,4,14.59,94.66,media,2,1,bajo
4798,Administración,7,6.64,77.96,alta,4,5,alto
4799,Contabilidad,3,11.79,87.99,baja,3,0,bajo
4800,Educación,7,12.14,84.36,media,3,1,medio
4801,Educación,8,11.71,76.02,baja,3,2,alto
4802,Educación,6,12.31,87.24,alta,4,3,medio
4803,Educación,6,10.98,77.24,baja,2,4,medio
4804,Educación,8,13.97,69.27,baja,3,7,medio
4805,Administración,8,10.66,71.79,media,4,4,bajo
4806,Educación,7,11.46,91.93,alta,4,1,bajo
4807,Ingeniería,6,15.61,78.16,media,0,4,medio
4808,Ingeniería,6,15.26,68.86,alta,0,5,medio
4809,Administración,10,12.39,58.99,media,5,3,medio
4810,Contabilidad,6,10.41,74.77,alta,2,7,bajo
4811,Ingeniería,8,7.91,62.62,media,3,2,medio
4812,Contabilidad,1,11.67,97.78,alta,0,2,medio
4813,Administración,5,13.27,74.55,media,2,0,alto
4814,Contabilidad,3,10.2,50.45,baja,0,4,medio
4815,Contabilidad,8,12.01,54.64,media,3,5,alto
4816,Contabilidad,6,11.13,64.22,baja,4,7,alto
4817,Contabilidad,2,7.69,54.61,media,3,3,alto
4818,Administración,7,12.29,94.7,baja,0,4,bajo
4819,Ingeniería,7,13.09,92.72,alta,3,3,medio
4820,Educación,5,12.4,98.54,baja,4,6,medio
4821,Contabilidad,8,16.03,85.32,alta,1,0,alto
4822,Ingeniería,5,11.2,82.27,baja,4,6,alto
4823,Ingeniería,1,11.0,96.17,alta,0,5,alto
4824,Administración,9,17.42,97.32,baja,4,6,alto
4825,Ingeniería,4,8.88,93.87,media,5,4,medio
4826,Administración,2,10.45,93.07,alta,2,6,medio
4827,Contabilidad,4,12.9,83.59,alta,3,2,alto
4828,Contabilidad,9,14.81,50.08,baja,5,0,alto
4829,Educación,2,14.34,71.48,media,1,5,alto
4830,Educación,4,9.4,81.78,alta,1,6,alto
4831,Educación,2,16.07,77.36,alta,3,4,bajo
4832,Ingeniería,5,13.16,91.06,media,3,2,medio
4833,Contabilidad,3,9.95,90.95,media,2,2,medio
4834,Administración,10,10.16,79.93,media,4,3,bajo
4835,Educación,2,12.18,51.1,alta,1,2,alto
4836,Administración,9,17.38,68.47,baja,0,1,alto
4837,Administración,5,12.53,61.44,baja,3,6,medio
4838,Educación,10,17.36,66.94,alta,3,4,bajo
4839,Contabilidad,5,14.2,80.86,alta,5,4,alto
4840,Educación,1,8.84,53.32,alta,5,3,medio
4841,Administración,6,15.52,51.11,alta,5,7,medio
4842,Educación,7,9.64,71.84,media,1,2,medio
4843,Administración,1,10.46,89.68,alta,5,3,bajo
4844,Administración,9,12.69,51.53,alta,3,1,bajo
4845,Educación,8,11.93,92.45,alta,1,3,bajo
4846,Ingeniería,8,14.23,69.19,media,0,4,bajo
4847,Educación,7,13.25,55.91,media,0,7,bajo
4848,Ingeniería,5,11.71,78.37,media,1,5,bajo
4849,Administración,3,16.25,97.62,alta,3,5,medio
4850,Administración,9,10.81,77.13,media,2,7,medio
4851,Ingeniería,7,9.5,84.33,alta,2,3,alto
4852,Administración,10,13.16,90.82,alta,4,7,alto
4853,Ingeniería,10,11.95,89.97,baja,2,4,alto
4854,Ingeniería,8,12.61,53.66,media,5,0,bajo
4855,Administración,6,13.85,87.05,baja,3,1,bajo
4856,Contabilidad,5,11.54,97.47,baja,2,7,alto
4857,Ingeniería,8,16.65,85.03,media,4,6,alto
4858,Educación,3,12.66,91.82,media,0,1,bajo
4859,Educación,7,10.87,74.28,baja,1,4,bajo
4860,Administración,2,13.47,65.95,alta,2,5,medio
4861,Contabilidad,3,11.79,83.81,baja,1,0,alto
4862,Administración,2,12.28,74.61,media,1,2,bajo
4863,Contabilidad,5,9.23,94.76,alta,5,3,medio
4864,Ingeniería,7,9.52,98.72,baja,5,7,medio
4865,Ingeniería,10,14.65,90.99,baja,0,7,bajo
4866,Ingeniería,10,8.91,99.63,baja,4,6,bajo
4867,Ingeniería,1,11.69,67.42,media,3,6,medio
4868,Educación,10,12.81,94.79,baja,3,2,medio
4869,Educación,9,15.53,66.5,media,3,6,bajo
4870,Administración,1,10.8,55.9,alta,4,0,alto
4871,Contabilidad,1,13.9,81.07,alta,5,1,alto
4872,Ingeniería,10,11.7,72.75,baja,4,2,alto
4873,Ingeniería,8,6.55,96.08,media,4,0,alto
4874,Contabilidad,6,12.12,74.61,baja,2,1,alto
4875,Contabilidad,6,11.83,96.38,alta,1,5,alto
4876,Administración,9,13.06,53.93,media,4,2,alto
4877,Contabilidad,4,10.39,91.53,alta,4,6,bajo
4878,Ingeniería,8,10.66,87.96,alta,2,5,medio
4879,Ingeniería,4,15.0,86.0,media,1,1,medio
4880,Ingeniería,2,11.16,67.76,media,5,4,medio
4881,Ingeniería,8,7.22,89.19,media,5,6,medio
4882,Ingeniería,7,13.23,74.16,baja,3,1,alto
4883,Administración,4,14.16,85.76,baja,0,1,bajo
4884,Ingeniería,9,14.13,77.61,media,4,7,medio
4885,Administración,9,10.46,57.87,media,4,6,alto
4886,Ingeniería,8,12.0,53.23,baja,0,0,alto
4887,Educación,1,13.33,68.31,media,4,0,alto
4888,Educación,7,14.41,96.64,alta,5,3,bajo
4889,Educación,5,13.26,76.49,media,4,6,bajo
4890,Educación,7,13.94,90.11,baja,4,0,bajo
4891,Administración,9,10.17,78.8,media,0,7,medio
4892,Administración,2,6.27,97.9,media,5,4,medio
4893,Contabilidad,4,14.63,68.47,alta,2,4,bajo
4894,Ingeniería,4,9.63,52.85,media,2,7,bajo
4895,Educación,2,11.57,89.03,baja,0,5,bajo
4896,Administración,3,14.02,85.27,baja,2,1,bajo
4897,Ingeniería,8,12.07,76.38,alta,3,0,alto
4898,Ingeniería,9,13.76,66.32,alta,3,6,medio
4899,Administración,6,18.14,59.41,baja,5,6,alto
4900,Educación,10,13.38,74.11,media,0,6,medio
4901,Contabilidad,2,10.18,83.31,baja,1,3,alto
4902,Ingeniería,2,8.38,78.94,alta,5,0,alto
4903,Contabilidad,7,13.69,71.87,baja,4,7,alto
4904,Educación,8,12.2,76.98,alta,1,6,bajo
4905,Educación,8,8.55,55.4,baja,4,3,alto
4906,Contabilidad,6,14.95,84.79,media,5,1,alto
4907,Educación,10,13.81,86.71,media,2,6,bajo
4908,Ingeniería,8,11.97,50.57,alta,2,6,bajo
4909,Contabilidad,1,17.47,63.53,media,3,5,medio
4910,Educación,9,14.56,54.61,alta,1,5,alto
4911,Contabilidad,1,9.52,99.91,media,0,4,medio
4912,Ingeniería,3,14.93,79.67,baja,4,7,medio
4913,Educación,9,12.64,73.29,media,2,0,alto
4914,Ingeniería,5,16.73,73.15,baja,5,0,medio
4915,Educación,9,14.36,98.24,alta,4,4,bajo
4916,Administración,9,13.21,82.99,media,0,4,bajo
4917,Educación,6,13.07,58.43,media,4,5,alto
4918,Contabilidad,1,9.03,72.41,baja,3,5,medio
4919,Educación,10,10.72,88.71,alta,0,7,alto
4920,Ingeniería,7,12.52,71.17,media,0,7,bajo
4921,Ingeniería,6,8.57,65.48,alta,4,7,alto
4922,Educación,9,13.17,99.56,alta,4,5,bajo
4923,Contabilidad,7,10.14,96.78,media,2,2,bajo
4924,Administración,4,11.02,97.08,baja,4,2,bajo
4925,Contabilidad,7,13.78,56.58,alta,0,7,medio
4926,Administración,2,10.61,61.71,alta,5,2,medio
4927,Ingeniería,6,13.17,72.1,media,4,4,medio
4928,Contabilidad,6,12.36,91.61,alta,5,7,medio
4929,Administración,2,9.35,86.84,media,5,2,bajo
4930,Educación,4,14.2,92.48,alta,2,0,bajo
4931,Ingeniería,8,14.33,96.04,baja,1,4,bajo
4932,Educación,8,14.47,89.04,baja,5,0,medio
4933,Ingeniería,8,16.77,63.09,baja,3,4,alto
4934,Contabilidad,8,10.97,64.27,baja,5,6,alto
4935,Contabilidad,1,7.13,67.62,media,0,1,medio
4936,Ingeniería,2,10.36,65.15,media,2,0,medio
4937,Ingeniería,4,14.4,62.45,media,3,7,medio
4938,Ingeniería,9,11.8,87.62,media,4,6,medio
4939,Contabilidad,3,8.49,51.7,media,5,4,bajo
4940,Administración,6,7.79,86.42,baja,4,3,medio
4941,Educación,7,15.55,91.18,alta,1,4,bajo
4942,Educación,8,13.52,53.3,alta,4,1,medio
4943,Contabilidad,7,10.76,53.09,baja,3,4,bajo
4944,Educación,3,16.71,64.27,baja,2,1,bajo
4945,Ingeniería,6,18.62,60.42,media,1,7,bajo
4946,Administración,5,14.59,79.06,media,3,2,medio
4947,Educación,10,13.89,83.77,alta,2,0,bajo
4948,Administración,4,13.32,81.71,alta,3,1,medio
4949,Ingeniería,1,14.14,67.87,media,4,3,bajo
4950,Educación,7,16.9,74.92,media,3,0,bajo
4951,Contabilidad,8,9.57,82.0,baja,1,4,medio
4952,Administración,2,11.15,55.97,media,3,4,alto
4953,Ingeniería,7,11.88,61.48,baja,0,1,medio
4954,Administración,6,13.44,94.52,media,4,6,alto
4955,Educación,5,15.91,67.12,alta,3,3,medio
4956,Educación,4,13.03,90.06,baja,2,1,bajo
4957,Contabilidad,2,13.56,62.55,alta,4,6,medio
4958,Ingeniería,10,13.69,52.08,baja,5,3,alto
4959,Ingeniería,6,12.06,75.02,baja,2,5,bajo
4960,Contabilidad,5,10.96,94.62,alta,1,1,medio
4961,Contabilidad,2,12.19,90.96,alta,5,2,medio
4962,Ingeniería,10,10.36,62.65,media,5,7,bajo
4963,Administración,7,10.41,95.5,baja,5,2,alto
4964,Administración,6,12.92,73.99,media,0,2,medio
4965,Contabilidad,9,10.8,52.45,baja,3,1,alto
4966,Administración,10,16.62,51.4,media,4,6,medio
4967,Ingeniería,5,12.37,74.26,alta,3,0,medio
4968,Educación,9,15.4,77.32,alta,3,4,medio
4969,Educación,9,8.89,54.0,media,4,0,alto
4970,Administración,1,8.96,96.11,alta,5,4,bajo
4971,Contabilidad,5,11.72,85.91,media,5,3,medio
4972,Contabilidad,9,14.34,90.06,baja,0,2,bajo
4973,Contabilidad,7,10.77,79.2,baja,0,2,medio
4974,Contabilidad,6,11.75,83.18,alta,1,4,medio
4975,Contabilidad,6,14.5,69.39,alta,4,7,alto
4976,Administración,7,11.03,83.96,alta,4,2,bajo
4977,Educación,1,10.11,98.91,baja,2,0,bajo
4978,Educación,4,13.77,82.39,media,2,1,alto
4979,Administración,1,8.74,67.08,alta,2,2,bajo
4980,Contabilidad,6,11.07,64.26,media,0,5,medio
4981,Administración,4,12.29,98.17,alta,1,6,medio
4982,Educación,1,13.32,59.25,alta,1,6,bajo
4983,Ingeniería,9,14.06,90.31,alta,5,2,bajo
4984,Administración,4,14.45,73.26,media,3,5,bajo
4985,Contabilidad,6,11.24,72.19,media,1,3,alto
4986,Educación,7,14.39,87.38,media,2,1,bajo
4987,Educación,8,13.27,57.4,baja,4,4,bajo
4988,Educación,9,13.8,73.31,baja,3,7,medio
4989,Educación,9,10.42,51.79,baja,5,1,alto
4990,Contabilidad,8,13.66,83.52,media,0,1,bajo
4991,Ingeniería,10,11.62,52.92,baja,1,4,bajo
4992,Educación,3,12.12,54.36,alta,5,1,alto
4993,Administración,2,12.41,92.24,media,4,3,medio
4994,Ingeniería,5,17.28,72.15,alta,2,5,alto
4995,Educación,1,9.71,60.05,alta,0,7,medio
4996,Ingeniería,3,14.97,79.63,media,0,0,bajo
4997,Administración,1,15.58,75.96,alta,1,7,bajo
4998,Educación,3,14.06,70.55,media,4,1,alto
